Rows,Id,Flag0,IsLocal,IsWeaponLocal,Unknown0,Flag3,Text,Flag5,Flag6,MainHandAlias_StatsKey,OffHandAlias_StatsKey,Flag7,Unknown1,Unknown2,Key0,Flag8,Flag9
5177,map_strongboxes_minimum_rarity,True,False,False,3,False,,False,False,-1,-1,False,-51612265,[],18374403900871474942,0,False
5178,map_area_contains_x_additional_clusters_of_wealthy_barrels,True,False,False,3,False,,False,False,-1,-1,False,-1421360175,[],18374403900871474942,0,False
5179,map_area_contains_x_additional_clusters_of_volatile_barrels,True,False,False,3,False,,False,False,-1,-1,False,-1363474383,[],18374403900871474942,0,False
5180,map_area_contains_x_additional_clusters_of_bloodworm_barrels,True,False,False,3,False,,False,False,-1,-1,False,-320080428,[],18374403900871474942,0,False
5181,map_area_contains_x_additional_clusters_of_parasite_barrels,True,False,False,3,False,,False,False,-1,-1,False,-1408713043,[],18374403900871474942,0,False
5182,map_area_contains_x_additional_clusters_of_beacon_barrels,True,False,False,3,False,,False,False,-1,-1,False,997198333,[],18374403900871474942,0,False
5183,map_contains_x_additional_rare_packs_if_rare,True,False,False,3,False,,False,False,-1,-1,False,-1956171635,[],18374403900871474942,0,False
5184,map_contains_x_additional_magic_packs_if_magic,True,False,False,3,False,,False,False,-1,-1,False,446333341,[],18374403900871474942,0,False
5185,map_contains_x_additional_normal_packs_if_normal,True,False,False,3,False,,False,False,-1,-1,False,1761557097,[],18374403900871474942,0,False
5186,map_boss_drops_x_additional_vaal_items,False,False,False,3,False,,False,False,-1,-1,False,-460169439,[],18374403900871474942,0,False
5187,fire_beam_length_+%,True,False,False,1,False,,True,False,-1,-1,True,1817831577,[],18374403900871474942,0,False
5188,is_breach_monster,True,False,False,4,False,,False,False,-1,-1,False,-1151072803,[],18374403900871474942,0,False
5189,cast_linked_spells_on_shocked_enemy_kill_%,True,False,False,1,False,,False,False,-1,-1,True,-618027031,[],18374403900871474942,0,False
5190,map_equipment_drops_identified_in_identified_areas,True,False,False,4,False,,False,False,-1,-1,False,-1247789838,[],18374403900871474942,0,False
5191,map_items_drop_corrupted_%,True,False,False,1,False,,False,False,-1,-1,False,-546147773,[],18374403900871474942,0,False
5192,doom_arrow_area_of_effect_+%_final_per_frenzy_charge,True,False,False,1,False,,True,False,-1,-1,True,-336872455,[],18374403900871474942,0,False
5193,bonespire_number_of_bone_piles_to_spawn,True,False,False,3,False,,False,False,-1,-1,False,1123187151,[],18374403900871474942,0,False
5194,mortar_cone_angle,True,False,False,3,False,,True,False,-1,-1,True,718752720,[],18374403900871474942,0,False
5195,current_consume_charges,True,False,False,3,False,,False,False,-1,-1,False,-690158178,[],18374403900871474942,0,False
5196,maximum_consume_charges,True,False,False,3,False,,False,False,-1,-1,False,149455602,[],18374403900871474942,0,False
5197,expend_consume_charges_on_skill_use,True,False,False,3,False,,False,False,-1,-1,False,-717220408,[],18374403900871474942,0,False
5198,gain_consume_charges_on_skill_use,True,False,False,3,False,,False,False,-1,-1,False,79313848,[],18374403900871474942,0,False
5199,secondary_skill_effect_duration_+%,True,False,False,1,False,,False,False,-1,-1,False,-1053800258,[],18374403900871474942,0,False
5200,X_armour_per_active_totem,True,False,False,3,False,,False,False,-1,-1,False,-37876079,[],18374403900871474942,0,False
5201,map_pack_size_+%_in_unidentified_areas,True,False,False,1,False,,False,False,-1,-1,False,844987009,[],18374403900871474942,0,False
5202,chance_to_dodge_%_at_max_charged_attack_stacks,False,False,False,1,False,,False,False,-1,-1,False,-1363369110,[],18374403900871474942,0,False
5203,critical_strikes_deal_no_damage,True,False,False,4,False,,False,False,-1,-1,False,-1458576015,[],18374403900871474942,0,False
5204,spell_damage_+%_if_have_crit_recently,False,False,False,1,False,,False,False,-1,-1,False,585132223,[],18374403900871474942,0,False
5205,critical_strike_multiplier_+_if_have_dealt_non_crit_recently,False,False,False,3,False,,False,False,-1,-1,False,-1558775966,[],18374403900871474942,0,False
5206,track_have_dealt_non_crit_recently,True,False,False,4,False,,False,True,-1,-1,False,-783940937,[],18374403900871474942,0,False
5207,have_dealt_non_crit_recently,False,False,False,4,False,,False,False,-1,-1,False,-1249905930,[],18374403900871474942,0,False
5208,total_base_armour_rating,False,False,False,3,False,,False,True,-1,-1,False,165097315,[],18374403900871474942,0,False
5209,combined_only_armour_+%,False,False,False,1,False,,False,True,-1,-1,False,1857182705,[],18374403900871474942,0,False
5210,combined_armour_+%,False,False,False,1,False,,False,True,-1,-1,False,-949341141,[],18374403900871474942,0,False
5211,combined_only_armour_+%_final,False,False,False,1,False,,False,True,-1,-1,False,-1881463001,[],18374403900871474942,0,False
5212,combined_evasion_rating_+%_final,False,False,False,1,False,,False,True,-1,-1,False,1044373922,[],18374403900871474942,0,False
5213,combined_only_armour_from_shield_+%,False,False,False,1,False,,False,True,-1,-1,False,2074447721,[],18374403900871474942,0,False
5214,combined_armour_from_shield_+%,False,False,False,1,False,,False,True,-1,-1,False,45844152,[],18374403900871474942,0,False
5215,armour_differs_against_projectiles,False,False,False,4,False,,False,True,-1,-1,True,-247060954,[],18374403900871474942,0,False
5216,armour_while_stationary,False,False,False,3,False,,False,False,-1,-1,False,1256540596,[],18374403900871474942,0,False
5217,mana_regeneration_rate_+%_while_stationary,False,False,False,1,False,,False,False,-1,-1,False,1288095962,[],18374403900871474942,0,False
5218,non_critical_strikes_deal_no_damage,False,False,False,4,False,,False,False,-1,-1,False,614993202,[],18374403900871474942,0,False
5219,chilled_ground_when_hit_with_attack_%,False,False,False,1,False,,False,False,-1,-1,False,-2135176075,[],18374403900871474942,0,False
5220,critical_strike_multiplier_+_per_1%_block_chance,False,False,False,3,False,,False,False,-1,-1,False,1538801705,[],18374403900871474942,0,False
5221,local_flask_unholy_might_during_flask_effect,False,True,False,4,False,,False,False,-1,-1,False,-186465955,[],18374403900871474942,0,False
5222,spell_minimum_added_cold_damage_per_power_charge,False,False,False,3,False,,False,False,-1,-1,False,-1823151654,[],18374403900871474942,0,False
5223,spell_maximum_added_cold_damage_per_power_charge,False,False,False,3,False,,False,False,-1,-1,False,1749632132,[],18374403900871474942,0,False
5224,recover_X_mana_on_killing_frozen_enemy,False,False,False,3,False,,False,False,-1,-1,False,-1158743253,[],18374403900871474942,0,False
5225,chance_to_gain_power_charge_on_killing_frozen_enemy_%,False,False,False,1,False,,False,False,-1,-1,False,1602555006,[],18374403900871474942,0,False
5226,damage_+%_if_you_have_frozen_enemy_recently,False,False,False,1,False,,False,False,-1,-1,False,1364208626,[],18374403900871474942,0,False
5227,track_have_frozen_enemy_recently,False,False,False,4,False,,False,False,-1,-1,False,1134258168,[],18374403900871474942,0,False
5228,have_frozen_enemy_recently,False,False,False,4,False,,False,False,-1,-1,False,1694503137,[],18374403900871474942,0,False
5229,maximum_added_lightning_damage_per_10_int,False,False,False,3,False,,False,False,-1,-1,False,1431341934,[],18374403900871474942,0,False
5230,attack_speed_+%_per_25_dex,False,False,False,1,False,,False,False,-1,-1,False,-1640678784,[],18374403900871474942,0,False
5231,number_of_shocked_enemies_killed_recently,False,False,False,3,False,,False,False,-1,-1,False,-742292261,[],18374403900871474942,0,False
5232,minimum_added_lightning_damage_per_shocked_enemy_killed_recently,False,False,False,3,False,,False,False,-1,-1,False,1319600101,[],18374403900871474942,0,False
5233,maximum_added_lightning_damage_per_shocked_enemy_killed_recently,False,False,False,3,False,,False,False,-1,-1,False,-803471781,[],18374403900871474942,0,False
5234,reflect_shocks,False,False,False,4,False,,False,False,-1,-1,False,2050580990,[],18374403900871474942,0,False
5235,movement_speed_+%_while_bleeding,False,False,False,1,False,,False,False,-1,-1,False,119558520,[],18374403900871474942,0,False
5236,physical_damage_taken_+%_while_moving,False,False,False,1,False,,False,False,-1,-1,False,-41087793,[],18374403900871474942,0,False
5237,physical_damage_reduction_rating_%_while_not_moving,False,False,False,1,False,,False,False,-1,-1,False,1298613933,[],18374403900871474942,0,False
5238,display_max_fire_beam_stacks,False,False,False,3,False,,False,False,-1,-1,True,1770476620,[],18374403900871474942,0,False
5239,display_max_blight_stacks,False,False,False,3,False,,False,False,-1,-1,True,-1722019246,[],18374403900871474942,0,False
5240,virtual_track_movement,True,False,False,4,False,,False,True,-1,-1,False,-77842797,[],18374403900871474942,0,False
5241,is_moving,False,False,False,4,False,,False,False,-1,-1,False,1117393630,[],18374403900871474942,0,False
5242,mass_flicker_strike_number_of_teleports,True,False,False,3,False,,True,False,-1,-1,True,666163605,[],18374403900871474942,0,False
5243,blind_chilled_enemies_on_hit_%,False,False,False,1,False,,False,False,-1,-1,False,-662070887,[],18374403900871474942,0,False
5244,cold_damage_+%_per_frenzy_charge,False,False,False,1,False,,False,False,-1,-1,False,85043687,[],18374403900871474942,0,False
5245,gain_frenzy_charge_on_reaching_maximum_power_charges,False,False,False,4,False,,False,False,-1,-1,False,287518646,[],18374403900871474942,0,False
5246,gain_frenzy_charge_on_hit_while_bleeding,False,False,False,4,False,,False,False,-1,-1,False,694274374,[],18374403900871474942,0,False
5247,virtual_chaos_damage_does_not_bypass_energy_shield,False,False,False,4,False,,False,True,-1,-1,False,-1666691442,[],18374403900871474942,0,False
5248,chaos_damage_does_not_bypass_energy_shield_while_not_low_life_or_mana,False,False,False,4,False,,False,False,-1,-1,False,1997415601,[],18374403900871474942,0,False
5249,local_display_grants_level_X_reckoning,False,True,False,3,False,,False,False,-1,-1,False,867824153,[],18374403900871474942,0,False
5250,reflect_shocks_to_enemies_in_radius,False,False,False,3,False,,False,False,-1,-1,False,547627159,[],18374403900871474942,0,False
5251,recover_%_maximum_life_on_killing_poisoned_enemy,False,False,False,1,False,,False,False,-1,-1,False,-1870324683,[],18374403900871474942,0,False
5252,minions_recover_%_maximum_life_on_killing_poisoned_enemy,True,False,False,1,False,,False,False,-1,-1,False,-2043232784,[],18374403900871474942,0,False
5253,recover_X_life_on_enemy_ignited,False,False,False,3,False,,False,False,-1,-1,False,990094350,[],18374403900871474942,0,False
5254,cold_penetration_%_vs_chilled_enemies,False,False,False,1,False,,False,False,-1,-1,False,-1049955085,[],18374403900871474942,0,False
5255,local_display_grants_level_X_envy,False,True,False,3,False,,False,False,-1,-1,False,695065222,[],18374403900871474942,0,False
5256,cast_on_cyclone_contact_%,True,False,False,1,False,,False,False,-1,-1,False,1831852821,[],18374403900871474942,1,False
5257,cyclone_has_triggered_skill,True,False,False,4,False,,False,False,-1,-1,False,-632121382,[],18374403900871474942,1,False
5258,minions_chance_to_poison_on_hit_%,True,False,False,1,False,,False,False,-1,-1,False,-1817536801,[],18374403900871474942,0,False
5259,X_armour_if_you_have_blocked_recently,False,False,False,3,False,,False,False,-1,-1,False,-1661074184,[],18374403900871474942,0,False
5260,enemies_explode_on_kill,False,False,False,4,False,,False,False,-1,-1,False,-1097689411,[],18374403900871474942,0,False
5261,local_display_attack_with_level_X_bone_nova_on_bleeding_enemy_kill,False,False,False,4,False,,False,False,-1,-1,False,-872275301,[],18374403900871474942,0,False
5262,attack_trigger_on_killing_bleeding_enemy_%,True,False,False,1,False,,False,False,-1,-1,True,1073490761,[],18374403900871474942,1,False
5263,permanently_intimidate_enemy_on_block,False,False,False,1,False,,False,False,-1,-1,False,839161326,[],18374403900871474942,0,False
5264,receive_bleeding_chance_%_when_hit_by_attack,True,False,False,1,False,,False,False,-1,-1,True,576803349,[],18374403900871474942,0,False
5265,attacks_cause_bleeding_vs_cursed_enemies,False,False,False,4,False,,False,False,-1,-1,False,734246572,[],18374403900871474942,0,False
5266,armour_increased_by_uncapped_fire_resistance,False,False,False,4,False,,False,False,-1,-1,False,-572496829,[],18374403900871474942,0,False
5267,evasion_rating_increased_by_uncapped_cold_resistance,False,False,False,4,False,,False,False,-1,-1,False,-1377335730,[],18374403900871474942,0,False
5268,critical_strike_chance_increased_by_uncapped_lightning_resistance,False,False,False,4,False,,False,False,-1,-1,False,1681456328,[],18374403900871474942,0,False
5269,combined_critical_strike_chance_+%,False,False,False,1,False,,False,False,-1,-1,False,-1003337171,[],18374403900871474942,0,False
5270,combined_critical_strike_chance_+%_final,False,False,False,1,False,,False,False,-1,-1,False,-656688992,[],18374403900871474942,0,False
5271,totems_cannot_evade,True,False,False,4,False,,False,False,-1,-1,True,1578133677,[],18374403900871474942,0,False
5272,disable_seek_seal_prophecies,True,False,False,4,False,,False,False,-1,-1,False,-953051197,[],18374403900871474942,0,False
5273,mortar_distance_in_front_of_target,False,False,False,3,False,,True,False,-1,-1,True,1614762850,[],18374403900871474942,0,False
5274,apply_covered_in_ash_to_attacker_when_hit_%,False,False,False,1,False,,False,False,-1,-1,False,1861848796,[],18374403900871474942,0,False
5275,covered_in_ash_movement_speed_+%_final,False,False,False,1,False,,False,False,-1,-1,False,1609658551,[],18374403900871474942,0,False
5276,secondary_total_minimum_base_physical_damage,False,False,False,3,False,,False,True,-1,-1,False,1618889218,[],18374403900871474942,0,False
5277,secondary_total_maximum_base_physical_damage,False,False,False,3,False,,False,True,-1,-1,False,634926459,[],18374403900871474942,0,False
5278,minimum_secondary_physical_damage_per_15_strength,False,False,False,3,False,,False,False,-1,-1,True,-1208510046,[],18374403900871474942,0,False
5279,maximum_secondary_physical_damage_per_15_strength,False,False,False,3,False,,False,False,-1,-1,True,949304667,[],18374403900871474942,0,False
5280,flame_geyser_number_of_splits,False,False,False,3,False,,True,False,-1,-1,True,954425596,[],18374403900871474942,0,False
5281,keystone_avatar_of_fire,False,False,False,4,False,,False,False,-1,-1,False,-304580092,[],18374403900871474942,0,False
5282,keystone_eldritch_battery,False,False,False,4,False,,False,False,-1,-1,False,-1163484640,[],18374403900871474942,0,False
5283,keystone_ancestral_bond,False,False,False,4,False,,False,False,-1,-1,False,-2091985292,[],18374403900871474942,0,False
5284,skeletal_chains_no_minions_damage_+%_final,False,False,False,1,False,,False,False,-1,-1,True,410175238,[],18374403900871474942,0,False
5285,virtual_energy_shield_protects_mana,False,False,False,4,False,,True,True,-1,-1,True,-1575015437,[],18374403900871474942,0,False
5286,virtual_spend_energy_shield_for_costs_before_mana,False,False,False,4,False,,True,True,-1,-1,True,370345031,[],18374403900871474942,0,False
5287,shock_nova_skill_area_of_effect_+%_per_contact_point,True,False,False,1,False,,True,False,-1,-1,True,-765400602,[],18374403900871474942,0,False
5288,spell_skills_deal_no_damage,False,False,False,4,False,,False,False,-1,-1,False,-1875507219,[],18374403900871474942,0,False
5289,ignite_proliferation_radius,False,False,False,3,False,,False,True,-1,-1,False,16273996,[],18374403900871474942,0,False
5290,base_ignite_proliferation_radius,False,False,False,3,False,,False,False,-1,-1,False,-157562650,[],18374403900871474942,0,False
5291,transition_objects_at_state,True,False,False,3,False,,False,False,-1,-1,False,-1482523969,[],18374403900871474942,0,False
5292,fire_beam_enemy_fire_resistance_%_at_max_stacks,True,False,False,1,False,,False,False,-1,-1,False,1435898868,[],18374403900871474942,0,False
5293,attack_damage_+1%_per_300_of_min_of_armour_or_evasion,False,False,False,1,False,,False,False,-1,-1,False,-826378599,[],18374403900871474942,0,False
5294,chance_to_fortify_on_melee_stun_%,False,False,False,1,False,,False,False,-1,-1,False,1752979235,[],18374403900871474942,0,False
5295,gain_onslaught_while_you_have_fortify,False,False,False,4,False,,False,False,-1,-1,False,-689316931,[],18374403900871474942,0,False
5296,local_six_linked_random_sockets,False,True,False,4,False,,False,False,-1,-1,False,-2098744077,[],18374403900871474942,0,False
5297,local_can_only_socket_corrupted_gems,False,True,False,4,False,,False,False,-1,-1,False,-272414201,[],18374403900871474942,0,False
5298,fire_beam_enemy_fire_resistance_%_maximum,True,False,False,1,False,,False,False,-1,-1,True,2038587129,[],18374403900871474942,0,False
5299,proximity_shield_ground_lightning_duration_ms,True,False,False,3,False,,False,False,-1,-1,False,-2007150665,[],18374403900871474942,0,False
5300,map_player_charges_gained_+%,False,False,False,1,False,,False,False,-1,-1,False,1399319662,[],18374403900871474942,0,False
5301,curse_effect_on_self_+%_final,True,False,False,1,False,,False,False,-1,-1,True,-1902757970,[],18374403900871474942,0,False
5302,map_monsters_curse_effect_on_self_+%_final,False,False,False,1,False,,False,False,-1,-1,False,-1689313310,[],18374403900871474942,0,False
5303,map_monsters_%_chance_to_inflict_status_ailments,False,False,False,1,False,,False,False,-1,-1,False,-1535675006,[],18374403900871474942,0,False
5304,map_monsters_movement_speed_cannot_be_reduced_below_base,False,False,False,4,False,,False,False,-1,-1,False,1567788680,[],18374403900871474942,0,False
5305,map_monsters_cannot_be_taunted,False,False,False,4,False,,False,False,-1,-1,False,-731204563,[],18374403900871474942,0,False
5306,map_monsters_always_ignite,False,False,False,4,False,,False,False,-1,-1,False,1942465026,[],18374403900871474942,0,False
5307,map_monsters_additional_chaos_resistance,False,False,False,1,False,,False,False,-1,-1,False,-1078843918,[],18374403900871474942,0,False
5308,map_monsters_avoid_poison_blind_bleed_%,False,False,False,1,False,,False,False,-1,-1,False,-2130338667,[],18374403900871474942,0,False
5309,base_avoid_poison_%,True,False,False,1,False,,False,False,-1,-1,False,280890654,[],18374403900871474942,0,False
5310,map_players_have_point_blank,False,False,False,4,False,,False,False,-1,-1,False,1236743633,[],18374403900871474942,0,False
5311,map_players_block_chance_+%,False,False,False,1,False,,False,False,-1,-1,False,2042443025,[],18374403900871474942,0,False
5312,map_players_armour_+%_final,False,False,False,1,False,,False,False,-1,-1,False,1506866523,[],18374403900871474942,0,False
5313,map_monsters_accuracy_rating_+%,False,False,False,1,False,,False,False,-1,-1,False,-1391090281,[],18374403900871474942,0,False
5314,map_players_extra_dodge_rolls,False,False,False,3,False,,False,False,-1,-1,False,-826694513,[],18374403900871474942,0,False
5315,extra_dodge_rolls,False,False,False,3,False,,False,False,-1,-1,False,2146773950,[],18374403900871474942,0,False
5316,map_players_skill_area_of_effect_+%_final,False,False,False,1,False,,False,False,-1,-1,False,-1238244995,[],18374403900871474942,0,False
5317,cannot_gain_frenzy_charges,False,False,False,4,False,,False,False,-1,-1,False,32577142,[],18374403900871474942,0,False
5318,cannot_gain_power_charges,False,False,False,4,False,,False,False,-1,-1,False,-1595406962,[],18374403900871474942,0,False
5319,map_players_cannot_gain_power_charges,False,False,False,4,False,,False,False,-1,-1,False,529230252,[],18374403900871474942,0,False
5320,map_players_cannot_gain_frenzy_charges,False,False,False,4,False,,False,False,-1,-1,False,-224882895,[],18374403900871474942,0,False
5321,map_players_cannot_gain_endurance_charges,False,False,False,4,False,,False,False,-1,-1,False,1627364632,[],18374403900871474942,0,False
5322,map_players_no_regeneration_including_es,False,False,False,4,False,,False,False,-1,-1,False,160466725,[],18374403900871474942,0,False
5323,map_player_life_and_es_recovery_speed_+%_final,False,False,False,1,False,,False,False,-1,-1,False,-121537503,[],18374403900871474942,0,False
5324,armour_+%_final,False,False,False,1,False,,False,False,-1,-1,False,1360290115,[],18374403900871474942,0,False
5325,map_packs_are_abomination_monsters,False,False,False,4,False,,False,False,-1,-1,False,2097808382,[],18374403900871474942,0,False
5326,gain_frenzy_charge_on_hitting_rare_or_unique_enemy_%,False,False,False,1,False,,False,False,-1,-1,False,1896479409,[],18374403900871474942,0,False
5327,onslaught_duration_+%,False,False,False,1,False,,False,False,-1,-1,False,-340447556,[],18374403900871474942,0,False
5328,curse_on_hit_level_10_vulnerability_%,False,False,False,1,False,,False,False,-1,-1,False,-1374098097,[],18374403900871474942,0,False
5329,local_item_stats_are_doubled_in_breach,False,True,False,4,False,,False,False,-1,-1,False,-34831057,[],18374403900871474942,0,False
5330,cast_on_crit_%,False,False,False,1,False,,False,False,-1,-1,True,355018698,[],18374403900871474942,1,False
5331,local_unique_jewel_cold_and_lightning_resistance_to_melee_damage,True,True,False,4,False,,False,False,-1,-1,False,-503919384,[],18374403900871474942,0,False
5332,local_unique_jewel_fire_and_lightning_resistance_to_projectile_attack_damage,True,True,False,4,False,,False,False,-1,-1,False,1325025049,[],18374403900871474942,0,False
5333,local_unique_jewel_fire_and_cold_resistance_to_spell_damage,True,True,False,4,False,,False,False,-1,-1,False,-787051443,[],18374403900871474942,0,False
5334,local_unique_jewel_fire_resistance_also_grants_block_chance_scaled_%,True,True,False,1,False,,False,False,-1,-1,False,2102593002,[],18374403900871474942,0,False
5335,local_unique_jewel_cold_resistance_also_grants_dodge_chance_scaled_%,True,True,False,1,False,,False,False,-1,-1,False,-1538801463,[],18374403900871474942,0,False
5336,local_unique_jewel_lightning_resistance_also_grants_block_spells_chance_scaled_%,True,True,False,1,False,,False,False,-1,-1,False,1956141105,[],18374403900871474942,0,False
5337,local_unique_jewel_fire_resistance_also_grants_endurance_charge_on_kill_chance,True,True,False,4,False,,False,False,-1,-1,False,-486059227,[],18374403900871474942,0,False
5338,local_unique_jewel_cold_resistance_also_grants_frenzy_charge_on_kill_chance,True,True,False,4,False,,False,False,-1,-1,False,-1611213944,[],18374403900871474942,0,False
5339,local_unique_jewel_lightning_resistance_also_grants_power_charge_on_kill_chance,True,True,False,4,False,,False,False,-1,-1,False,-858322149,[],18374403900871474942,0,False
5340,cast_while_channelling_time_ms,True,False,False,3,False,,False,False,-1,-1,True,204797955,[],18374403900871474942,1,False
5341,support_cast_while_channelling_triggered_skill_damage_+%_final,False,False,False,1,False,,False,False,-1,-1,False,-338692463,[],18374403900871474942,0,False
5342,number_of_spider_minions_allowed,True,False,False,3,False,,False,False,-1,-1,True,-923116910,[],18374403900871474942,0,False
5343,number_of_active_spider_minions,True,False,False,3,False,,False,False,-1,-1,False,907753285,[],18374403900871474942,0,False
5344,local_display_raise_spider_on_kill_%_chance,False,True,False,1,False,,False,False,-1,-1,False,-635898230,[],18374403900871474942,0,False
5345,local_display_cast_lightning_on_critical_strike,False,True,False,4,False,,False,False,-1,-1,False,67856729,[],18374403900871474942,0,False
5346,your_spells_are_disabled,True,False,False,4,False,,False,False,-1,-1,True,1694447490,[],18374403900871474942,1,False
5347,monster_ruleset_id,False,False,False,3,False,,False,False,-1,-1,False,-748284932,[],18374403900871474942,0,False
5348,map_monsters_additional_elemental_resistance,False,False,False,1,False,,False,False,-1,-1,False,403958173,[],18374403900871474942,0,False
5349,support_minion_totem_resistance_elemental_damage_+%_final,False,False,False,1,False,,False,False,-1,-1,True,-371649329,[],18374403900871474942,0,False
5350,elemental_damage_+%_final_on_minion_from_resistance_support,False,False,False,1,False,,False,False,-1,-1,False,1156792449,[],18374403900871474942,0,False
5351,goat_footprints_from_item,True,False,False,4,False,,True,False,-1,-1,True,-1375031572,[],18374403900871474942,0,False
5352,totem_ignores_cooldown,False,False,False,4,False,,False,False,-1,-1,False,1840798592,[],18374403900871474942,0,False
5353,totem_ignores_vaal_skill_cost,False,False,False,4,False,,False,False,-1,-1,False,-163064906,[],18374403900871474942,0,False
5354,attack_minimum_added_lightning_damage_per_10_int,False,False,True,3,False,,False,False,6072,6074,False,1411680557,[],18374403900871474942,0,False
5355,attack_maximum_added_lightning_damage_per_10_int,False,False,True,3,False,,False,False,6073,6075,False,1266147631,[],18374403900871474942,0,False
5356,fire_damage_+%_per_20_strength,False,False,False,1,False,,False,False,-1,-1,False,-387093072,[],18374403900871474942,0,False
5357,mana_recharge_rate_per_minute_with_all_corrupted_equipped_items,False,False,False,3,False,,False,False,-1,-1,False,-1915509670,[],18374403900871474942,0,False
5358,life_leech_permyriad_vs_poisoned_enemies,True,False,False,6,False,,False,False,-1,-1,False,1944722781,[],18374403900871474942,0,False
5359,minion_life_leech_permyriad_vs_poisoned_enemies,True,False,False,6,False,,False,False,-1,-1,False,257976496,[],18374403900871474942,0,False
5360,display_vaal_breach_no_drops_xp,False,False,False,4,False,,False,False,-1,-1,True,-102718615,[],18374403900871474942,0,False
5361,golems_larger_aggro_radius,False,False,False,4,False,,False,False,-1,-1,False,1388581895,[],18374403900871474942,0,False
5362,maximum_life_%_to_convert_to_maximum_energy_shield,False,False,False,1,False,,False,False,-1,-1,False,-2099665473,[],18374403900871474942,0,False
5363,display_abberaths_hooves_skill_level,False,False,False,3,False,,False,False,-1,-1,False,-1565918394,[],18374403900871474942,0,False
5364,cannot_be_used_as_minion,True,False,False,4,False,,True,False,-1,-1,True,-2126218389,[],18374403900871474942,0,False
5365,breach_map_time_to_portal_ms,True,False,False,3,False,,False,False,-1,-1,False,-736947306,[],18374403900871474942,0,False
5366,breach_map_initial_time_ms,True,False,False,3,False,,False,False,-1,-1,False,1512529592,[],18374403900871474942,0,False
5367,breach_team_warp_buff_damage_taken_+%,True,False,False,1,False,,False,False,-1,-1,False,1256838178,[],18374403900871474942,0,False
5368,local_poison_on_hit_%,True,True,True,1,False,,False,False,5369,5370,False,278958941,[],18374403900871474942,0,False
5369,main_hand_local_poison_on_hit_%,False,True,False,1,False,,False,False,-1,-1,False,425557261,[],18374403900871474942,0,False
5370,off_hand_local_poison_on_hit_%,False,True,False,1,False,,False,False,-1,-1,False,-1934569015,[],18374403900871474942,0,False
5371,breach_team_warp_buff_movement_velocity_+%,True,False,False,1,False,,False,False,-1,-1,False,-806568982,[],18374403900871474942,0,False
5372,breach_team_warp_buff_lightning_damage_+%,True,False,False,1,False,,False,False,-1,-1,False,-189400511,[],18374403900871474942,0,False
5373,base_blade_vortex_hit_rate_ms,False,False,False,3,False,,False,False,-1,-1,False,-1401224149,[],18374403900871474942,0,False
5374,blade_vortex_hit_rate_ms,True,False,False,3,False,,True,True,-1,-1,True,852318243,[],18374403900871474942,0,False
5375,additional_maximum_all_resistances_%_with_no_endurance_charges,False,False,False,1,False,,False,False,-1,-1,False,-131548547,[],18374403900871474942,0,False
5376,spell_damage_+%_while_shocked,False,False,False,1,False,,False,False,-1,-1,False,-1743878025,[],18374403900871474942,0,False
5377,display_skill_minions_level_is_corpse_level,False,False,False,4,False,,False,False,-1,-1,True,1764631545,[],18374403900871474942,0,False
5378,monster_beyond_portal_chance_+%,True,False,False,1,False,,False,False,-1,-1,False,-865942218,[],18374403900871474942,0,False
5379,life_leech_uses_chaos_damage,True,False,False,4,False,,False,True,-1,-1,False,1179088748,[],18374403900871474942,0,False
5380,base_cannot_gain_endurance_charges,False,False,False,4,False,,False,False,-1,-1,False,547158370,[],18374403900871474942,0,False
5381,gain_onslaught_while_at_maximum_endurance_charges,False,False,False,4,False,,False,False,-1,-1,False,1969473640,[],18374403900871474942,0,False
5382,number_of_zombies_allowed_+1_per_X_strength,False,False,False,3,False,,False,False,-1,-1,False,636065116,[],18374403900871474942,0,False
5383,minions_gain_your_strength,False,False,False,4,False,,False,False,-1,-1,False,1747265664,[],18374403900871474942,0,False
5384,avarius_cast_on_charge_contact,True,False,False,4,False,,False,False,-1,-1,False,-1872600461,[],18374403900871474942,1,False
5385,zombie_damage_leeched_as_life_to_you_permyriad_if_over_1000_strength,True,False,False,6,False,,False,False,-1,-1,False,2010617577,[],18374403900871474942,0,False
5386,virtual_minion_additional_strength,True,False,False,3,False,,False,True,-1,-1,False,479904487,[],18374403900871474942,0,False
5387,virtual_zombie_damage_leeched_as_life_to_you_permyriad,True,False,False,6,False,,False,True,-1,-1,False,-298101559,[],18374403900871474942,0,False
5388,base_bleed_duration_+%,False,False,False,1,False,,False,False,-1,-1,False,1231944479,[],2,0,False
5389,item_found_rarity_+1%_per_X_rampage_stacks,False,False,False,3,False,,False,False,-1,-1,False,689275996,[],18374403900871474942,0,False
5390,is_channelling,True,False,False,4,False,,False,False,-1,-1,False,145880672,[],18374403900871474942,0,False
5391,warcries_knock_back_enemies,True,False,False,4,False,,True,False,-1,-1,True,519924160,[],18374403900871474942,0,False
5392,map_monsters_no_drops_or_experience,False,False,False,4,False,,False,False,-1,-1,False,721560625,[],18374403900871474942,0,False
5393,off_hand_minimum_added_physical_damage_per_15_shield_armour_and_evasion_rating,False,False,False,3,False,,False,False,-1,-1,False,1514280997,[],18374403900871474942,0,False
